,date,employee_title,location,employee_status,review_title,pros,cons,rating_overall,rating_balance,rating_culture,rating_career,rating_comp,rating_mgmt,review_title_knowledge,review_title_power,review_title_respect,review_title_trust,review_title_social_support,review_title_romance,review_title_similarity,review_title_identity,review_title_fun,review_title_conflict,pros_knowledge,pros_power,pros_respect,pros_trust,pros_social_support,pros_romance,pros_similarity,pros_identity,pros_fun,pros_conflict,cons_knowledge,cons_power,cons_respect,cons_trust,cons_social_support,cons_romance,cons_similarity,cons_identity,cons_fun,cons_conflict
0,2019-12, Barista ,"Edinburgh, Scotland",Current Employee ,Barista,Good working culture Easy going job,Too busy at times,5.0,4.0,4.0,3.0,4.0,4.0,0.5088862180709839,0.5203607082366943,0.4912964701652527,0.4836214780807495,0.4690644443035126,0.456382691860199,0.48535358905792236,0.4872877597808838,0.5938719511032104,0.5354609489440918,0.47565510869026184,0.5074918270111084,0.5008906126022339,0.6342865824699402,0.5705180168151855,0.03269555792212486,0.4812488257884979,0.44911038875579834,0.5762946009635925,0.2575434744358063,0.4514818787574768,0.46973055601119995,0.45416611433029175,0.49271634221076965,0.5141264200210571,0.3174460232257843,0.46899181604385376,0.4465487599372864,0.6574586629867554,0.48371195793151855
1,2020-2, Barista ,"Birmingham, England",Former Employee ,Good,Flexible hours good for student,It’s boring when it’s quiet,5.0,5.0,4.0,3.0,3.0,4.0,0.48542386293411255,0.49551406502723694,0.5243846774101257,0.5077182054519653,0.5147767066955566,0.4531864821910858,0.5010190606117249,0.48632633686065674,0.599693238735199,0.4588930904865265,0.5479294657707214,0.4857410490512848,0.5719016790390015,0.4996998906135559,0.6253374814987183,0.09088737517595291,0.4205060601234436,0.3788442611694336,0.44755157828330994,0.12681421637535095,0.506135880947113,0.1773480921983719,0.28538212180137634,0.4048330783843994,0.3411251902580261,0.17339783906936646,0.4793204367160797,0.44545820355415344,0.7886480689048767,0.3852345049381256
2,2020-2, Barista ,"Beaconsfield, England",Former Employee ,Great fun,"good atmosphere, good people, never bored","very busy, and dealing with customers is always a pain",5.0,4.0,5.0,5.0,3.0,4.0,0.4420873820781708,0.4371902048587799,0.6125019788742065,0.5284699201583862,0.48304063081741333,0.3308183252811432,0.5030350685119629,0.45200952887535095,0.9004749059677124,0.29455673694610596,0.3259613811969757,0.1515064239501953,0.6950133442878723,0.7957019209861755,0.7167024612426758,0.025940585881471634,0.5465220808982849,0.4279637336730957,0.8130931258201599,0.21161414682865143,0.5009501576423645,0.23245027661323547,0.6836537718772888,0.8040314316749573,0.6930363178253174,0.05603298172354698,0.4466042220592499,0.4285432994365692,0.4240502715110779,0.09790994971990585
3,2020-2, Hospitality Team Member,"Belfast, Northern Ireland",Former Employee ,Okay,Good team Fun Decent pay Nice coffee,Stressful Long hours No good benefits,3.0,,,,,,0.4425741136074066,0.48257577419281006,0.4937344789505005,0.490500271320343,0.4857526421546936,0.49321654438972473,0.4851626753807068,0.4805617332458496,0.6220254898071289,0.5028294324874878,0.3390946686267853,0.36793917417526245,0.6108375191688538,0.6042855978012085,0.5611010193824768,0.03358355537056923,0.480797678232193,0.3398737609386444,0.9858754277229309,0.1324785053730011,0.4786233901977539,0.39311110973358154,0.431033730506897,0.41789206862449646,0.6091868877410889,0.09268511831760406,0.47753793001174927,0.3920022249221802,0.5791425108909607,0.17678244411945343
4,2020-2, Sales Associate,,Former Employee ,Kk,Goodish in terms of free hot chocolate,Badish in terms of service,4.0,1.0,5.0,2.0,2.0,2.0,0.4780167043209076,0.50182044506073,0.5057653784751892,0.4782446324825287,0.47300124168395996,0.5705472826957703,0.4865756034851074,0.4915229082107544,0.5255178213119507,0.4882046580314636,0.6083807349205017,0.5206981301307678,0.3820110857486725,0.5310050845146179,0.3913213908672333,0.3178507685661316,0.4974903166294098,0.45984598994255066,0.5488476157188416,0.535369873046875,0.6082475781440735,0.5044289827346802,0.49371495842933655,0.49756425619125366,0.4854188859462738,0.2239096611738205,0.47621381282806396,0.5232023000717163,0.24778328835964203,0.41241952776908875
5,2020-1, Barista,,Former Employee ,Good,"Good management, free coffee while on shift.",Coffee machine can be difficult to fix,5.0,,,,,,0.48542386293411255,0.49551406502723694,0.5243846774101257,0.5077182054519653,0.5147767066955566,0.4531864821910858,0.5010190606117249,0.48632633686065674,0.599693238735199,0.4588930904865265,0.6475439667701721,0.4830206334590912,0.25706323981285095,0.7451186180114746,0.5381218194961548,6.478084105765447e-05,0.41643229126930237,0.44523710012435913,0.041238680481910706,0.16886956989765167,0.6594944596290588,0.4763963520526886,0.2930186092853546,0.532572865486145,0.5181702971458435,0.0288431067019701,0.3665761649608612,0.42786210775375366,0.2995743155479431,0.29398849606513977
6,2020-1, Barista ,"Bath, England",Former Employee ,Good fun,"friendly people, free coffee on shift","rude customers, cleaning toilets and",4.0,5.0,4.0,4.0,3.0,4.0,0.4241867959499359,0.4259919226169586,0.5723552703857422,0.5385542511940002,0.5364192724227905,0.38922131061553955,0.5004238486289978,0.45078203082084656,0.9307376146316528,0.3667045831680298,0.5056264400482178,0.5134198665618896,0.4757273495197296,0.577363133430481,0.520928144454956,0.022651107981801033,0.4664055407047272,0.4475078582763672,0.34843018651008606,0.30621829628944397,0.4670275151729584,0.3367914855480194,0.5149686336517334,0.35427963733673096,0.2382160872220993,0.016690587624907494,0.25951510667800903,0.4363545775413513,0.172294020652771,0.5506460666656494
7,2020-1, Consulting Support Analyst,"Fleet, South East England, England",Current Employee ,barista,good customers training to make coffee,manager was stern poor management and staff,4.0,,,,,,0.49487388134002686,0.5258886814117432,0.4912964701652527,0.48438653349876404,0.4729440212249756,0.48952406644821167,0.47693443298339844,0.4872877597808838,0.45534035563468933,0.5354609489440918,0.5563788414001465,0.5049976110458374,0.5206068754196167,0.6283276677131653,0.6343526244163513,0.11633428186178207,0.4469926357269287,0.3688437044620514,0.5322906374931335,0.15238656103610992,0.49593549966812134,0.545185387134552,0.4960041046142578,0.5206012725830078,0.4375998079776764,0.02528919279575348,0.42455533146858215,0.41107022762298584,0.3515903949737549,0.48245969414711
8,2020-1, Barista,"London, England",Former Employee ,Banging first Job,"Easy after training, Good pay No experience required",On your feet all day Potentially long hours for a first job,5.0,4.0,5.0,5.0,4.0,5.0,0.4752248227596283,0.5029074549674988,0.4310997426509857,0.4437621533870697,0.4121513068675995,0.17675460875034332,0.46217986941337585,0.4438769221305847,0.661149263381958,0.5941481590270996,0.6324126124382019,0.595693826675415,0.3485282063484192,0.6085843443870544,0.5644254684448242,0.016038188710808754,0.37366077303886414,0.3615370988845825,0.44528403878211975,0.0961497351527214,0.6837872862815857,0.4205624759197235,0.30760857462882996,0.27891308069229126,0.4557289481163025,0.012570587918162346,0.33402183651924133,0.2584535479545593,0.4627961218357086,0.11973047256469727
9,2020-2, Commercial Support,,Current Employee ,its fun when you're young,fun environment if you have good partners,"your break lasts 30min and not a second more, i think that is ridiculous",3.0,2.0,2.0,3.0,1.0,3.0,0.39023134112358093,0.3979484736919403,0.4974251091480255,0.5276289582252502,0.48152652382850647,0.5157572627067566,0.4894663691520691,0.46436402201652527,0.9753349423408508,0.3532102406024933,0.39273273944854736,0.4085327982902527,0.625940203666687,0.5375613570213318,0.6497642993927002,0.19054138660430908,0.46334391832351685,0.46211254596710205,0.9878968000411987,0.188478022813797,0.6756667494773865,0.17270664870738983,0.1506122499704361,0.004460049793124199,0.3738958537578583,0.011670690961182117,0.04744566231966019,0.42992690205574036,0.4652910828590393,0.5625160932540894
